RunType,Distractor,Target,corrAns,CurrTrialType,PrevTrialType,Prime_Congruent_Key_Analog_Column,Prime_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Analog_Column,Probe_Incongruent_Key_Analog_Column,Probe_Congruent_Key_Digital_Column,Pract1.thisRepN,Pract1.thisTrialN,Pract1.thisN,Pract1.thisIndex,Pract2.thisRepN,Pract2.thisTrialN,Pract2.thisN,Pract2.thisIndex,Trials_1.thisRepN,Trials_1.thisTrialN,Trials_1.thisN,Trials_1.thisIndex,Trials_2.thisRepN,Trials_2.thisTrialN,Trials_2.thisN,Trials_2.thisIndex,Trials_3.thisRepN,Trials_3.thisTrialN,Trials_3.thisN,Trials_3.thisIndex,Trials_4.thisRepN,Trials_4.thisTrialN,Trials_4.thisN,Trials_4.thisIndex,Trials_5.thisRepN,Trials_5.thisTrialN,Trials_5.thisN,Trials_5.thisIndex,Trials_6.thisRepN,Trials_6.thisTrialN,Trials_6.thisN,Trials_6.thisIndex,Trials_7.thisRepN,Trials_7.thisTrialN,Trials_7.thisN,Trials_7.thisIndex,Trials_8.thisRepN,Trials_8.thisTrialN,Trials_8.thisN,Trials_8.thisIndex,Trials_9.thisRepN,Trials_9.thisTrialN,Trials_9.thisN,Trials_9.thisIndex,Computer_Name,Consent1_Image.started,Consent2_Image.started,Consent3_Image.started,Placement_Image.started,Instructions1_image.started,Instructions2_Image.started,Reminder1_Image.started,Instructions4_Txt.started,Interval_Text.started,Interval_Text.stopped,Interval_Blank.started,Interval_Blank.stopped,ISI_2.started,Distract.started,key_resp.started,Distract.stopped,Targ.started,Targ.stopped,key_resp.stopped,Response Key,Key Correct,PsychoPy Response Time (ms),Distractor_Onset_PsychoPy,Target_Onset_PsychoPy,Arduino Response Time (ms),Distractor_Onset_Arduino (ms),Target_Onset_Arduino (ms),Arduino Key Press Time (ms),key_resp.keys,key_resp.corr,Feedback,Message.started,Message.stopped,SecondPractice_Txt.started,SecondPractice_resp.started,SecondPractice_resp.keys,Reminder2_Image.started,Reminder2_resp.started,Reminder2_resp.keys,GoodJob_1.started,Ready_1.started,Eight_More.started,Ready_2.started,Seven_More.started,Ready_3.started,Six_More.started,Ready_4.started,Five_More.started,Ready_5.started,Four_More.started,Ready_6.started,Three_More.started,Ready_7.started,Two_More.started,Ready_8.started,One_More.started,Ready_9.started,Completion_Txt.started,Completion_resp.started,Completion_resp.keys,End_Response.started,Debrief1_Txt.started,End_Response.keys,Debrief2_Txt.started,Debrief2_resp.started,Debrief2_resp.keys,Debrief3_Txt.started,Debrief3_resp.started,Debrief3_resp.keys,participant,How old are you (in years)?,Are you male or female (M or F)?,Do you have normal vision and hearing (Y or N)?,date,expName,psychopyVersion,frameRate,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009253400011857593,1072.301878,1072.3347635000002,1072.4345704999998,1072.9348490999998,1073.0677935,1074.3343776,N,True,249.97389999998632,0.5096413000119355,1.142634600011661,226,730076,730709,730935,None,0,Correct,1074.3343776,1074.5343559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008993100012048671,1075.0011867,1075.0348058000002,1075.1344746000002,1075.6347104,1075.7675875000002,1077.0340182000002,F,True,382.9734000000826,0.5097310000119251,1.1423598000119455,359,732775,733409,733768,None,0,Correct,1077.0340182000002,1077.2342946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008870300012404186,1077.7009234,1077.7341964999998,1077.8339434000002,1078.3342098,1078.4673030000001,1079.7338364999998,N,True,333.15349999975297,0.5092629000123452,1.1420093000124325,299,735474,736108,736407,None,0,Correct,1079.7338364999998,1079.933729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008360200012248242,1080.4005364000002,1080.4338864,1080.5336952999999,1081.033988,1081.1669994000001,1082.4336626000002,F,True,366.35960000012346,0.508799900012491,1.141745000012179,333,738175,738807,739140,None,0,Correct,1082.4336626000002,1082.6333888000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007963900012782688,1083.1006343000001,1083.1336448,1083.2334033999998,1083.7336713000002,1083.8665608,1085.1331272,J,True,299.7107999999571,0.5087332000125571,1.1414796000126444,275,740874,741507,741782,None,0,Correct,1085.1331272,1085.3331547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007731900012913684,1085.8002087000002,1085.8331933000002,1085.9330883,1086.4333125,1086.5663367,1087.8327591,F,True,332.63769999985016,0.5081139000126313,1.1414662000129283,302,743573,744207,744509,None,0,Correct,1087.8327591,1088.0329554000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075720000131696,1088.5000505,1088.5328714999998,1088.6326815,1089.1329222000002,1089.2659698,1090.5324635,J,True,299.7104000000945,0.5077570000130436,1.140905400012798,276,746272,746906,747182,None,0,Correct,1090.5324635,1091.2281828000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.9203932000003,1118.9203932000003,None,,,,,1091.2281828000002,1091.2281828000002,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,None,0,1,1,0,7,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.4455312000002,1125.2452501999999,1125.2452501999999,1125.4452485,0.005719799999951647,1125.9121815,1125.9453113000002,1126.0452278999999,1126.5454295000002,1126.678263,1127.9449665,G,True,399.4282000003295,0.5132273999997778,1.146707399999741,362,783684,784318,784680,None,0,Correct,1127.9449665,1128.1448633000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012464400000226306,1128.6117398,1128.6451026000002,1128.7447553,1129.2453226999999,1129.3780952,1130.6449301999999,N,True,349.6029000002636,0.5129781999999068,1.145910400000048,316,786383,787017,787333,None,0,Correct,1130.6449301999999,1130.8445736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012189100000341568,1131.3114964,1131.3446873999999,1131.4445807999998,1131.9447705999999,1132.0778102000002,1133.3441719999998,G,True,349.7976999997263,0.5125934000002417,1.1455173000003924,320,789082,789715,790035,None,0,Correct,1133.3441719999998,1133.5443409000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011938000000554894,1134.011119,1134.0444137000002,1134.1441542,1134.6445291000002,1134.7773416000002,1136.0439954,N,True,366.43299999968804,0.5124739000002592,1.145252700000583,336,791783,792415,792751,None,0,Correct,1136.0439954,1136.2440592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Congruent,1,0,0,1,6,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011655500000870234,1136.7108263000002,1136.7441319000002,1136.8439068999999,1137.3440672,1137.4773797999999,1138.7435767,F,True,549.571399999877,0.5121721000004982,1.1453499000008378,513,794482,795116,795629,None,0,Correct,1138.7435767,1138.9436303999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011248600000726583,1139.4105127999999,1139.4437730000002,1139.5435048000002,1140.0441487,1140.1768445,1141.4433013,N,True,433.0067999999301,0.5117432000006374,1.144638100000975,401,797181,797814,798215,None,0,Correct,1141.4433013,1141.6432725000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010868900001241855,1142.1101687000003,1142.1433872999999,1142.2431223,1142.7439987999999,1142.8764457999998,1144.1429616000003,G,True,349.30060000033336,0.5113180000012107,1.1448649000008118,323,799879,800513,800836,None,0,Correct,1144.1429616000003,1144.3429485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010546000001340872,1144.8098724,1144.8430101000001,1144.9428694,1145.4431389,1145.5763046999998,1146.8426686999999,N,True,299.590900000112,0.5109428000014304,1.1440967000012279,276,802581,803215,803491,None,0,Correct,1146.8426686999999,1147.0425943000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010192000001552515,1147.5098973000001,1147.5428588000002,1147.6425769999998,1148.1427457000002,1148.2759447,1149.5423687999998,F,True,366.4327000001322,0.5107918000012432,1.1436221000012665,331,805280,805914,806245,None,0,Correct,1149.5423687999998,1149.7423529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010087300001487165,1150.2095934000001,1150.2425092,1150.3422253,1150.8424112,1150.9754750999998,1152.2420602,J,True,349.6788000002198,0.5104132000014943,1.14334590000135,328,807979,808612,808940,None,0,Correct,1152.2420602,1152.4419735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009571300001880445,1152.9088571999998,1152.9422181000002,1153.0419367000002,1153.542165,1153.6752961999998,1154.9417449,F,True,449.5892999998432,0.5101770000019314,1.1431619000018145,414,810680,811311,811725,None,0,Correct,1154.9417449,1155.1418136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Incongruent,4,2,2,4,8,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009413700001914549,1155.6086163000002,1155.6417995,1155.7417008,1156.2419188000001,1156.3749652,1157.6414068000001,J,True,399.8314999998911,0.5098310000021229,1.1428313000019443,370,813379,814013,814383,None,0,Correct,1157.6414068000001,1157.8412710999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008872700002029887,1158.308311,1158.3417223,1158.4412786,1158.9418507000003,1159.0746649999999,1160.3411800000001,G,True,349.92449999981545,0.50965060000226,1.142420800002128,321,816078,816712,817033,None,0,Correct,1160.3411800000001,1160.5417258999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009361100002479361,1161.0081367,1161.0415612,1161.1408585000001,1161.6411802999999,1161.7742326999999,1163.0408668000002,J,True,399.2793999996138,0.5095023000021683,1.1425729000025058,368,818778,819410,819778,None,0,Correct,1163.0408668000002,1163.2407564000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Congruent,0,1,0,1,6,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00835250000227461,1163.7076963000002,1163.740869,1163.8406627000002,1164.3412166,1164.4739613,1165.7405946000001,F,True,349.57770000028177,0.5087386000022889,1.1419618000022638,322,821478,822112,822434,None,0,Correct,1165.7405946000001,1165.9405144999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Congruent,2,4,4,2,10,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00812620000260722,1166.4074279,1166.4406809,1166.5403961,1167.0406328000001,1167.1738658000002,1168.4401868000002,N,True,333.3879000001616,0.5085955000026843,1.1413748000027226,298,824177,824811,825109,None,0,Correct,1168.4401868000002,1168.6403837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007981300002938951,1169.1071574999999,1169.1402750999998,1169.2400776000002,1169.740598,1169.8732854000002,1171.1398196000002,F,True,316.22580000021117,0.508200800002669,1.1413407000027291,295,826876,827509,827804,None,0,Correct,1171.1398196000002,1171.3397999000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007406700003230071,1171.8069375000002,1171.8401241,1171.9397271,1172.4400463,1172.5729917,1173.8395469,J,True,349.7381000001951,0.5080450000032215,1.1408420000029764,325,829577,830208,830533,None,0,Correct,1173.8395469,1174.0395400999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007137300003250857,1174.5064777,1174.5398189999999,1174.6394586,1175.1399161000002,1175.2726937,1176.5392608999998,G,True,283.29070000017964,0.5077525000033347,1.140546100003121,251,832276,832910,833161,None,0,Correct,1176.5392608999998,1176.7392215000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006837200003246835,1177.2062420999998,1177.2393758,1177.3393055,1177.8396923000003,1177.9724192,1179.2389484000003,N,True,249.7507999996742,0.5073075000032077,1.140218400003505,216,834975,835609,835825,None,0,Correct,1179.2389484000003,1179.439056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Left.png,f,Congruent,Incongruent,0,1,0,1,6,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066679000037765945,1179.9058409000002,1179.9392275000002,1180.039024,1180.5391754999998,1180.6720748999999,1181.9386858,F,True,366.4158999999927,0.5071243000033974,1.1399277000036818,331,837675,838307,838638,None,0,Correct,1181.9386858,1182.1386877000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Up.png,j,Incongruent,Congruent,4,2,2,4,8,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0063390000036633865,1182.6056118,1182.6389224000002,1182.7385077000001,1183.2392462,1183.371777,1184.6383394000002,J,True,466.3430000000517,0.5068606000036198,1.1397566000036932,430,840375,841008,841438,None,0,Correct,1184.6383394000002,1184.8384555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006087400004162191,1185.3053224000003,1185.3385627999999,1185.4384363000001,1185.9384814000002,1186.0716960000002,1187.3382313999998,F,True,-745.9343999998964,0.50645820000409,1.1393224000039481,-810,843074,843708,842898,None,0,Distractor Response,1187.3382313999998,1187.5379564000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Up.png,j,Congruent,Incongruent,2,4,2,4,8,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005553500004225498,1188.004984,1188.0383132,1188.1379616000002,1188.6382660000002,1188.7711834,1190.0376648,J,True,766.5044999998827,0.5062909000039326,1.139019100004134,743,845773,846407,847150,None,0,Correct,1190.0376648,1190.2377466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Congruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005436100004317268,1190.7047662000002,1190.7380517,1190.8377292000002,1191.3381181000002,1191.4708672,1192.7374584000002,G,True,399.43289999973786,0.5060143000041535,1.138939100004336,366,848474,849107,849473,None,0,Correct,1192.7374584000002,1192.9373769000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00501580000445756,1193.4042642000002,1193.437646,1193.5375029,1194.0377574000001,1194.1705512,1195.4372227000001,N,True,416.4248000001862,0.505580500004271,1.1384830000042712,378,851173,851807,852185,None,0,Correct,1195.4372227000001,1195.6370479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Left.png,Visual_Stimuli/T_Right.png,g,Incongruent,Incongruent,0,1,1,0,7,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004648200004794489,1196.1041172000002,1196.1372129,1196.2370219000002,1196.7373291000001,1196.8702813000002,1198.1367146,G,True,349.7903000002225,0.5051525000044421,1.1381157000046187,318,853872,854506,854824,None,0,Correct,1198.1367146,1198.3369802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Up.png,Visual_Stimuli/T_Down.png,n,Incongruent,Incongruent,2,4,4,2,10,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00479450000466386,1198.8036912,1198.8370979,1198.9366317000001,1199.4370913,1199.5698952,1200.8365158,N,True,283.2015000003594,0.5050766000049407,1.1376709000046503,256,856571,857205,857461,None,0,Correct,1200.8365158,1201.0364410999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Right.png,Visual_Stimuli/T_Left.png,f,Incongruent,Incongruent,1,0,0,1,6,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004092600005151326,1201.5032432,1201.5366293999998,1201.6363185000002,1202.1367735000001,1202.2695903000001,1203.5362306,F,True,249.29629999996905,0.5045903000050203,1.1378516000049785,228,859273,859903,860131,None,0,Correct,1203.5362306,1203.736302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
Test,Visual_Stimuli/D_Down.png,Visual_Stimuli/T_Down.png,n,Congruent,Incongruent,4,2,4,2,10,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003950800004986377,1204.2029974999998,1204.2367726999998,1204.3359914,1204.8365451000002,1204.9693804,1206.2358980000001,J,False,149.94000000024243,0.504822400005196,1.137295600005018,125,861971,862605,862730,None,0,Incorrect,1206.2358980000001,1206.4359908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,F,Y,2022-11-10_12h03.02.739,Prime-Probe,2022.2.4,59.95387149126976,
